job_id,study,case,repeat,order_index,method,workers,kernel_count,kernel_selection,presentation_count,presentation_set,elapsed_s,worker_slot_s,peak_process_tree_rss_mb,digest,valid_kernels,candidates,frontier,suite_size,graph_builds,graph_states,graph_transitions,observation_calls,policy_calls,transition_calls,prefix_groups,completed_at
present-k24624-p10-s07ca2bbd-r0-factorized,presentation_scaling,24624k_10p_s07ca2bbd,0,1,factorized,1,24624,complete_grid,10,view_00_exact_exact_d0|view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,42.05800799999997,42.05800799999997,77.11328125,68574ed71b12dfbee9822fcbd40228f9b1b89b01d6981f1f8fbfd92c2aee949c,10544,105440,1,1,24624,870555,967728,1839287,1438362,1438362,1438362,2026-07-24T00:59:38.649660+08:00
present-k24624-p10-s07ca2bbd-r1-factorized,presentation_scaling,24624k_10p_s07ca2bbd,1,0,factorized,1,24624,complete_grid,10,view_00_exact_exact_d0|view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,40.71725770000012,40.71725770000012,77.109375,68574ed71b12dfbee9822fcbd40228f9b1b89b01d6981f1f8fbfd92c2aee949c,10544,105440,1,1,24624,870555,967728,1839287,1438362,1438362,1438362,2026-07-24T01:00:19.724462+08:00
present-k24624-p10-s07ca2bbd-r1-kernel_memo,presentation_scaling,24624k_10p_s07ca2bbd,1,1,kernel_memo,1,24624,complete_grid,10,view_00_exact_exact_d0|view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,39.71753509999871,39.71753509999871,70.67578125,68574ed71b12dfbee9822fcbd40228f9b1b89b01d6981f1f8fbfd92c2aee949c,10544,105440,1,1,24624,870555,967728,1839287,1839287,1839287,0,2026-07-24T01:00:59.774436+08:00
present-k24624-p10-s07ca2bbd-r2-kernel_memo,presentation_scaling,24624k_10p_s07ca2bbd,2,0,kernel_memo,1,24624,complete_grid,10,view_00_exact_exact_d0|view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,40.08955919999971,40.08955919999971,71.46484375,68574ed71b12dfbee9822fcbd40228f9b1b89b01d6981f1f8fbfd92c2aee949c,10544,105440,1,1,24624,870555,967728,1839287,1839287,1839287,0,2026-07-24T01:01:40.141985+08:00
present-k24624-p10-s07ca2bbd-r2-factorized,presentation_scaling,24624k_10p_s07ca2bbd,2,1,factorized,1,24624,complete_grid,10,view_00_exact_exact_d0|view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,41.35031530000015,41.35031530000015,77.10546875,68574ed71b12dfbee9822fcbd40228f9b1b89b01d6981f1f8fbfd92c2aee949c,10544,105440,1,1,24624,870555,967728,1839287,1438362,1438362,1438362,2026-07-24T01:02:21.797488+08:00
present-k24624-p14-sfad31aed-r0-kernel_memo,presentation_scaling,24624k_14p_sfad31aed,0,0,kernel_memo,1,24624,complete_grid,14,view_00_exact_exact_d0|view_01_exact_exact_d1|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,55.95800699999927,55.95800699999927,73.546875,f0d1d66366014487f848fca7eb45fef185feadf4ee7e95a0a1f05eea749b3eec,10544,147616,1,1,24624,870555,967728,2617061,2617061,2617061,0,2026-07-24T01:03:18.124987+08:00
present-k24624-p14-sfad31aed-r0-factorized,presentation_scaling,24624k_14p_sfad31aed,0,1,factorized,1,24624,complete_grid,14,view_00_exact_exact_d0|view_01_exact_exact_d1|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,54.55338560000018,54.55338560000018,85.46484375,f0d1d66366014487f848fca7eb45fef185feadf4ee7e95a0a1f05eea749b3eec,10544,147616,1,1,24624,870555,967728,2617061,1898076,1898076,1898076,2026-07-24T01:04:13.025094+08:00
present-k24624-p14-sfad31aed-r1-factorized,presentation_scaling,24624k_14p_sfad31aed,1,0,factorized,1,24624,complete_grid,14,view_00_exact_exact_d0|view_01_exact_exact_d1|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,52.86477699999887,52.86477699999887,85.48046875,f0d1d66366014487f848fca7eb45fef185feadf4ee7e95a0a1f05eea749b3eec,10544,147616,1,1,24624,870555,967728,2617061,1898076,1898076,1898076,2026-07-24T01:05:06.225299+08:00
present-k24624-p14-sfad31aed-r1-kernel_memo,presentation_scaling,24624k_14p_sfad31aed,1,1,kernel_memo,1,24624,complete_grid,14,view_00_exact_exact_d0|view_01_exact_exact_d1|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,51.805393799999365,51.805393799999365,72.66796875,f0d1d66366014487f848fca7eb45fef185feadf4ee7e95a0a1f05eea749b3eec,10544,147616,1,1,24624,870555,967728,2617061,2617061,2617061,0,2026-07-24T01:05:58.348434+08:00
present-k24624-p14-sfad31aed-r2-kernel_memo,presentation_scaling,24624k_14p_sfad31aed,2,0,kernel_memo,1,24624,complete_grid,14,view_00_exact_exact_d0|view_01_exact_exact_d1|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,53.62946159999956,53.62946159999956,73.80078125,f0d1d66366014487f848fca7eb45fef185feadf4ee7e95a0a1f05eea749b3eec,10544,147616,1,1,24624,870555,967728,2617061,2617061,2617061,0,2026-07-24T01:06:52.372875+08:00
present-k24624-p14-sfad31aed-r2-factorized,presentation_scaling,24624k_14p_sfad31aed,2,1,factorized,1,24624,complete_grid,14,view_00_exact_exact_d0|view_01_exact_exact_d1|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,51.901868200000536,51.901868200000536,77.28515625,f0d1d66366014487f848fca7eb45fef185feadf4ee7e95a0a1f05eea749b3eec,10544,147616,1,1,24624,870555,967728,2617061,1898076,1898076,1898076,2026-07-24T01:07:44.604280+08:00
present-k24624-p14-s5fe45127-r0-kernel_memo,presentation_scaling,24624k_14p_s5fe45127,0,0,kernel_memo,1,24624,complete_grid,14,view_00_exact_exact_d0|view_01_exact_exact_d1|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_17_hidden_hidden_d1,51.47124609999992,51.47124609999992,74.80078125,e26b99b27234ba6aa320dbc159c4eb9b233856f4996159511c694e155865c680,10544,147616,1,1,24624,870555,967728,2639941,2639941,2639941,0,2026-07-24T01:08:36.408574+08:00
present-k24624-p14-s5fe45127-r0-factorized,presentation_scaling,24624k_14p_s5fe45127,0,1,factorized,1,24624,complete_grid,14,view_00_exact_exact_d0|view_01_exact_exact_d1|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_17_hidden_hidden_d1,54.19849030000114,54.19849030000114,85.55078125,e26b99b27234ba6aa320dbc159c4eb9b233856f4996159511c694e155865c680,10544,147616,1,1,24624,870555,967728,2639941,2027376,2027376,2027376,2026-07-24T01:09:30.975827+08:00
present-k24624-p14-s5fe45127-r1-factorized,presentation_scaling,24624k_14p_s5fe45127,1,0,factorized,1,24624,complete_grid,14,view_00_exact_exact_d0|view_01_exact_exact_d1|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_17_hidden_hidden_d1,54.07070870000098,54.07070870000098,77.359375,e26b99b27234ba6aa320dbc159c4eb9b233856f4996159511c694e155865c680,10544,147616,1,1,24624,870555,967728,2639941,2027376,2027376,2027376,2026-07-24T01:10:25.384940+08:00
present-k24624-p14-s5fe45127-r1-kernel_memo,presentation_scaling,24624k_14p_s5fe45127,1,1,kernel_memo,1,24624,complete_grid,14,view_00_exact_exact_d0|view_01_exact_exact_d1|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_17_hidden_hidden_d1,51.50574890000098,51.50574890000098,76.80078125,e26b99b27234ba6aa320dbc159c4eb9b233856f4996159511c694e155865c680,10544,147616,1,1,24624,870555,967728,2639941,2639941,2639941,0,2026-07-24T01:11:17.232910+08:00
present-k24624-p14-s5fe45127-r2-kernel_memo,presentation_scaling,24624k_14p_s5fe45127,2,0,kernel_memo,1,24624,complete_grid,14,view_00_exact_exact_d0|view_01_exact_exact_d1|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_17_hidden_hidden_d1,51.434897200000705,51.434897200000705,76.80078125,e26b99b27234ba6aa320dbc159c4eb9b233856f4996159511c694e155865c680,10544,147616,1,1,24624,870555,967728,2639941,2639941,2639941,0,2026-07-24T01:12:09.003761+08:00
present-k24624-p14-s5fe45127-r2-factorized,presentation_scaling,24624k_14p_s5fe45127,2,1,factorized,1,24624,complete_grid,14,view_00_exact_exact_d0|view_01_exact_exact_d1|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_17_hidden_hidden_d1,54.10926660000041,54.10926660000041,77.42578125,e26b99b27234ba6aa320dbc159c4eb9b233856f4996159511c694e155865c680,10544,147616,1,1,24624,870555,967728,2639941,2027376,2027376,2027376,2026-07-24T01:13:03.469628+08:00
present-k24624-p14-sa127b5b8-r0-kernel_memo,presentation_scaling,24624k_14p_sa127b5b8,0,0,kernel_memo,1,24624,complete_grid,14,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_17_hidden_hidden_d1,52.14609329999985,52.14609329999985,76.671875,1ddea369d89028ec3d40d79a727334cd9dcbee115ac272eecfaa0bf7aac86582,10544,147616,1,1,24624,870555,967728,2652675,2652675,2652675,0,2026-07-24T01:13:55.950626+08:00
present-k24624-p14-sa127b5b8-r0-factorized,presentation_scaling,24624k_14p_sa127b5b8,0,1,factorized,1,24624,complete_grid,14,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_17_hidden_hidden_d1,54.14538940000057,54.14538940000057,77.359375,1ddea369d89028ec3d40d79a727334cd9dcbee115ac272eecfaa0bf7aac86582,10544,147616,1,1,24624,870555,967728,2652675,1976451,1976451,1976451,2026-07-24T01:14:50.425918+08:00
present-k24624-p14-sa127b5b8-r1-factorized,presentation_scaling,24624k_14p_sa127b5b8,1,0,factorized,1,24624,complete_grid,14,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_17_hidden_hidden_d1,52.30501489999915,52.30501489999915,77.359375,1ddea369d89028ec3d40d79a727334cd9dcbee115ac272eecfaa0bf7aac86582,10544,147616,1,1,24624,870555,967728,2652675,1976451,1976451,1976451,2026-07-24T01:15:43.062251+08:00
present-k24624-p14-sa127b5b8-r1-kernel_memo,presentation_scaling,24624k_14p_sa127b5b8,1,1,kernel_memo,1,24624,complete_grid,14,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_17_hidden_hidden_d1,50.82209689999945,50.82209689999945,76.703125,1ddea369d89028ec3d40d79a727334cd9dcbee115ac272eecfaa0bf7aac86582,10544,147616,1,1,24624,870555,967728,2652675,2652675,2652675,0,2026-07-24T01:16:34.225472+08:00
present-k24624-p14-sa127b5b8-r2-kernel_memo,presentation_scaling,24624k_14p_sa127b5b8,2,0,kernel_memo,1,24624,complete_grid,14,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_17_hidden_hidden_d1,53.79191089999949,53.79191089999949,77.83203125,1ddea369d89028ec3d40d79a727334cd9dcbee115ac272eecfaa0bf7aac86582,10544,147616,1,1,24624,870555,967728,2652675,2652675,2652675,0,2026-07-24T01:17:28.350895+08:00
present-k24624-p14-sa127b5b8-r2-factorized,presentation_scaling,24624k_14p_sa127b5b8,2,1,factorized,1,24624,complete_grid,14,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_17_hidden_hidden_d1,52.64853100000073,52.64853100000073,78.37890625,1ddea369d89028ec3d40d79a727334cd9dcbee115ac272eecfaa0bf7aac86582,10544,147616,1,1,24624,870555,967728,2652675,1976451,1976451,1976451,2026-07-24T01:18:21.327447+08:00
present-k24624-p18-s15f13d6a-r0-kernel_memo,presentation_scaling,24624k_18p_s15f13d6a,0,0,kernel_memo,1,24624,complete_grid,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,65.98401600000034,65.98401600000034,87.2265625,a171500c18441ecbe3f8e05125a928ca5b88d5b874ee80a16d3d8e88b67fa411,10544,189792,1,1,24624,870555,967728,3382177,3382177,3382177,0,2026-07-24T01:19:27.667410+08:00
present-k24624-p18-s15f13d6a-r0-factorized,presentation_scaling,24624k_18p_s15f13d6a,0,1,factorized,1,24624,complete_grid,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,64.09128690000034,64.09128690000034,99.21875,a171500c18441ecbe3f8e05125a928ca5b88d5b874ee80a16d3d8e88b67fa411,10544,189792,1,1,24624,870555,967728,3382177,2288074,2288074,2288074,2026-07-24T01:20:32.154025+08:00
present-k24624-p18-s15f13d6a-r1-factorized,presentation_scaling,24624k_18p_s15f13d6a,1,0,factorized,1,24624,complete_grid,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,63.176141500000085,63.176141500000085,99.24609375,a171500c18441ecbe3f8e05125a928ca5b88d5b874ee80a16d3d8e88b67fa411,10544,189792,1,1,24624,870555,967728,3382177,2288074,2288074,2288074,2026-07-24T01:21:35.698321+08:00
present-k24624-p18-s15f13d6a-r1-kernel_memo,presentation_scaling,24624k_18p_s15f13d6a,1,1,kernel_memo,1,24624,complete_grid,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,64.6022879000011,64.6022879000011,86.0546875,a171500c18441ecbe3f8e05125a928ca5b88d5b874ee80a16d3d8e88b67fa411,10544,189792,1,1,24624,870555,967728,3382177,3382177,3382177,0,2026-07-24T01:22:40.661448+08:00
present-k24624-p18-s15f13d6a-r2-kernel_memo,presentation_scaling,24624k_18p_s15f13d6a,2,0,kernel_memo,1,24624,complete_grid,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,63.74106380000012,63.74106380000012,87.2578125,a171500c18441ecbe3f8e05125a928ca5b88d5b874ee80a16d3d8e88b67fa411,10544,189792,1,1,24624,870555,967728,3382177,3382177,3382177,0,2026-07-24T01:23:44.773317+08:00
present-k24624-p18-s15f13d6a-r2-factorized,presentation_scaling,24624k_18p_s15f13d6a,2,1,factorized,1,24624,complete_grid,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,62.018612399999256,62.018612399999256,99.3125,a171500c18441ecbe3f8e05125a928ca5b88d5b874ee80a16d3d8e88b67fa411,10544,189792,1,1,24624,870555,967728,3382177,2288074,2288074,2288074,2026-07-24T01:24:47.177052+08:00
capacity-k1000-p18-r0-w16,capacity_scan,1000k_18p,0,0,factorized,16,1000,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,1.1023418000004312,17.6374688000069,470.71875,481aa85e3082e7ec3d82a40a58a02689998a80c1052638d9533728edb7eefe0d,433,7794,1,1,1000,35197,39132,138375,93871,93871,93871,2026-07-24T01:24:48.479312+08:00
capacity-k1000-p18-r1-w16,capacity_scan,1000k_18p,1,0,factorized,16,1000,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,1.1188481999997748,17.901571199996397,470.83203125,481aa85e3082e7ec3d82a40a58a02689998a80c1052638d9533728edb7eefe0d,433,7794,1,1,1000,35197,39132,138375,93871,93871,93871,2026-07-24T01:24:49.790295+08:00
capacity-k1000-p18-r2-w16,capacity_scan,1000k_18p,2,0,factorized,16,1000,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,0.9288933999996516,14.862294399994425,470.13671875,481aa85e3082e7ec3d82a40a58a02689998a80c1052638d9533728edb7eefe0d,433,7794,1,1,1000,35197,39132,138375,93871,93871,93871,2026-07-24T01:24:50.898860+08:00
capacity-k5000-p18-r0-w16,capacity_scan,5000k_18p,0,0,factorized,16,5000,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,2.2924896999993507,36.67983519998961,474.75390625,790f853705ee51949978512d8b54b0d0b07fdd8f8a56ab78ea4a32de93b7f747,2145,38610,1,1,5000,174867,194014,687429,464794,464794,464794,2026-07-24T01:24:53.402708+08:00
capacity-k5000-p18-r1-w16,capacity_scan,5000k_18p,1,0,factorized,16,5000,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,2.07782220000081,33.24515520001296,473.890625,790f853705ee51949978512d8b54b0d0b07fdd8f8a56ab78ea4a32de93b7f747,2145,38610,1,1,5000,174867,194014,687429,464794,464794,464794,2026-07-24T01:24:55.702569+08:00
