job_id,depth,repeat,order_index,method,workers,population_kernels,sample_kernels,sampling,presentations,chunksize,elapsed_s,candidate_digest,trace_digest,valid_kernels,candidates,semantic_requests,policy_invocations,expanded_nodes,cache_hits,cache_hit_rate,peak_cache_entries,group_elapsed_p50_ms,group_elapsed_p95_ms,group_elapsed_max_ms,completed_at
depth-6-repeat-7-kernel_memo_p8-w8,6,7,1,kernel_memo_p8,8,24624,512,equidistant_grid_index,18,16,5.030635800008895,8db0c27d46d77c1fc3c70a6af164c487559a3447761ea0e0ba302f09593e8f18,a2d464f16d7606c807c21714296ba7d79c6e21a297910edb25d3c566c4a10457,223,4014,79085,79085,5220929,0,0.0,0,0.22199999511940405,267.5463149957068,688.3925000001909,2026-07-25T02:36:48.997267+08:00
depth-2-repeat-7-layerprobe_p8-w8,2,7,0,layerprobe_p8,8,24624,512,equidistant_grid_index,18,16,1.051500000001397,04daf7fc034416ded3f204c6587b980ed625474c89f385c0ecc9e1bcc877cbe8,cc862531c507fb83513934bb03f7ec39e3313cb2a20963b8229a7d99065ea9c1,223,4014,75354,50612,503141,24742,0.3283435517689837,183,0.24794999626465142,31.65986000240082,70.08369998948183,2026-07-25T02:36:51.560002+08:00
depth-2-repeat-7-kernel_memo_p8-w8,2,7,1,kernel_memo_p8,8,24624,512,equidistant_grid_index,18,16,1.2962855999940075,04daf7fc034416ded3f204c6587b980ed625474c89f385c0ecc9e1bcc877cbe8,cc862531c507fb83513934bb03f7ec39e3313cb2a20963b8229a7d99065ea9c1,223,4014,75354,75354,763801,0,0.0,0,0.22104999516159296,38.904385004570926,72.73220000206493,2026-07-25T02:36:51.560002+08:00
depth-0-repeat-7-layerprobe_p8-w8,0,7,0,layerprobe_p8,8,24624,512,equidistant_grid_index,18,16,0.6275192000030074,3ba5752f040bcbb1750ce88b6cad9918935a3c12ce41e1742cedc78c95334f96,b2e6335eda7898352901c0d9afe84b8a857c91f49a33c84f5c3a32c5ae99cf12,223,4014,71285,47674,0,23611,0.33121975170091883,190,0.2548000047681853,11.551735000830375,20.72470000712201,2026-07-25T02:36:53.037139+08:00
depth-0-repeat-7-kernel_memo_p8-w8,0,7,1,kernel_memo_p8,8,24624,512,equidistant_grid_index,18,16,0.6280642000056105,3ba5752f040bcbb1750ce88b6cad9918935a3c12ce41e1742cedc78c95334f96,b2e6335eda7898352901c0d9afe84b8a857c91f49a33c84f5c3a32c5ae99cf12,223,4014,71285,71285,0,0,0.0,0,0.22185000125318766,11.454150005738478,23.216999994474463,2026-07-25T02:36:53.037139+08:00
depth-0-repeat-8-kernel_memo_p8-w8,0,8,0,kernel_memo_p8,8,24624,512,equidistant_grid_index,18,16,0.6348371999920346,3ba5752f040bcbb1750ce88b6cad9918935a3c12ce41e1742cedc78c95334f96,b2e6335eda7898352901c0d9afe84b8a857c91f49a33c84f5c3a32c5ae99cf12,223,4014,71285,71285,0,0,0.0,0,0.27599999884841964,11.737155003356746,21.991300003719516,2026-07-25T02:36:54.516459+08:00
depth-0-repeat-8-layerprobe_p8-w8,0,8,1,layerprobe_p8,8,24624,512,equidistant_grid_index,18,16,0.6162877000024309,3ba5752f040bcbb1750ce88b6cad9918935a3c12ce41e1742cedc78c95334f96,b2e6335eda7898352901c0d9afe84b8a857c91f49a33c84f5c3a32c5ae99cf12,223,4014,71285,47674,0,23611,0.33121975170091883,190,0.21454999659908935,10.753229998954337,22.61949999956414,2026-07-25T02:36:54.516459+08:00
depth-2-repeat-8-kernel_memo_p8-w8,2,8,0,kernel_memo_p8,8,24624,512,equidistant_grid_index,18,16,1.2181394000072032,04daf7fc034416ded3f204c6587b980ed625474c89f385c0ecc9e1bcc877cbe8,cc862531c507fb83513934bb03f7ec39e3313cb2a20963b8229a7d99065ea9c1,223,4014,75354,75354,763801,0,0.0,0,0.2577499981271103,39.99871499327128,74.58390000101645,2026-07-25T02:36:56.951716+08:00
depth-2-repeat-8-layerprobe_p8-w8,2,8,1,layerprobe_p8,8,24624,512,equidistant_grid_index,18,16,0.99696390000463,04daf7fc034416ded3f204c6587b980ed625474c89f385c0ecc9e1bcc877cbe8,cc862531c507fb83513934bb03f7ec39e3313cb2a20963b8229a7d99065ea9c1,223,4014,75354,50612,503141,24742,0.3283435517689837,183,0.2528500044718385,32.031945006747264,71.5827999956673,2026-07-25T02:36:56.951716+08:00
depth-4-repeat-8-kernel_memo_p8-w8,4,8,0,kernel_memo_p8,8,24624,512,equidistant_grid_index,18,16,2.4104435999906855,de567e73a76fe924108d0ea01b5a6f915acb5f28fad5dd6c877682cfa1b379f3,04425edd96b5f3b256591bfe7be1e4c0a5ee2128e32a009a80f9a148edd75b92,223,4014,77502,77502,2166656,0,0.0,0,0.24159999884432182,108.46240000319082,229.05739999259822,2026-07-25T02:37:01.367206+08:00
depth-4-repeat-8-layerprobe_p8-w8,4,8,1,layerprobe_p8,8,24624,512,equidistant_grid_index,18,16,1.7927459999918938,de567e73a76fe924108d0ea01b5a6f915acb5f28fad5dd6c877682cfa1b379f3,04425edd96b5f3b256591bfe7be1e4c0a5ee2128e32a009a80f9a148edd75b92,223,4014,77502,52794,1417442,24708,0.3188046760083611,184,0.22914999135537073,74.8680400007288,188.32230000407435,2026-07-25T02:37:01.367206+08:00
depth-6-repeat-8-kernel_memo_p8-w8,6,8,0,kernel_memo_p8,8,24624,512,equidistant_grid_index,18,16,5.0795571000053314,8db0c27d46d77c1fc3c70a6af164c487559a3447761ea0e0ba302f09593e8f18,a2d464f16d7606c807c21714296ba7d79c6e21a297910edb25d3c566c4a10457,223,4014,79085,79085,5220929,0,0.0,0,0.22759999410482123,268.94542000445654,700.5639999988489,2026-07-25T02:37:10.207848+08:00
depth-6-repeat-8-layerprobe_p8-w8,6,8,1,layerprobe_p8,8,24624,512,equidistant_grid_index,18,16,3.5295279000129085,8db0c27d46d77c1fc3c70a6af164c487559a3447761ea0e0ba302f09593e8f18,a2d464f16d7606c807c21714296ba7d79c6e21a297910edb25d3c566c4a10457,223,4014,79085,54225,3349810,24860,0.3143453246506923,186,0.23159999545896426,182.021219994931,590.4350000055274,2026-07-25T02:37:10.207848+08:00
depth-6-repeat-9-layerprobe_p8-w8,6,9,0,layerprobe_p8,8,24624,512,equidistant_grid_index,18,16,3.5789764000073774,8db0c27d46d77c1fc3c70a6af164c487559a3447761ea0e0ba302f09593e8f18,a2d464f16d7606c807c21714296ba7d79c6e21a297910edb25d3c566c4a10457,223,4014,79085,54225,3349810,24860,0.3143453246506923,186,0.21754999761469662,186.90774999267887,619.3570000032196,2026-07-25T02:37:19.190920+08:00
depth-6-repeat-9-kernel_memo_p8-w8,6,9,1,kernel_memo_p8,8,24624,512,equidistant_grid_index,18,16,5.168430099991383,8db0c27d46d77c1fc3c70a6af164c487559a3447761ea0e0ba302f09593e8f18,a2d464f16d7606c807c21714296ba7d79c6e21a297910edb25d3c566c4a10457,223,4014,79085,79085,5220929,0,0.0,0,0.2267500094603747,264.49296999999206,670.5026999989059,2026-07-25T02:37:19.190920+08:00
depth-2-repeat-9-layerprobe_p8-w8,2,9,0,layerprobe_p8,8,24624,512,equidistant_grid_index,18,16,1.1124180000042543,04daf7fc034416ded3f204c6587b980ed625474c89f385c0ecc9e1bcc877cbe8,cc862531c507fb83513934bb03f7ec39e3313cb2a20963b8229a7d99065ea9c1,223,4014,75354,50612,503141,24742,0.3283435517689837,183,0.28634999762289226,36.354389999905834,80.18600000650622,2026-07-25T02:37:21.818210+08:00
depth-2-repeat-9-kernel_memo_p8-w8,2,9,1,kernel_memo_p8,8,24624,512,equidistant_grid_index,18,16,1.2795391999970889,04daf7fc034416ded3f204c6587b980ed625474c89f385c0ecc9e1bcc877cbe8,cc862531c507fb83513934bb03f7ec39e3313cb2a20963b8229a7d99065ea9c1,223,4014,75354,75354,763801,0,0.0,0,0.27609999233391136,42.455949996656265,79.32849999633618,2026-07-25T02:37:21.818210+08:00
depth-0-repeat-9-layerprobe_p8-w8,0,9,0,layerprobe_p8,8,24624,512,equidistant_grid_index,18,16,0.6125196000066353,3ba5752f040bcbb1750ce88b6cad9918935a3c12ce41e1742cedc78c95334f96,b2e6335eda7898352901c0d9afe84b8a857c91f49a33c84f5c3a32c5ae99cf12,223,4014,71285,47674,0,23611,0.33121975170091883,190,0.22854999406263232,11.303879998740738,24.618900002678856,2026-07-25T02:37:23.302341+08:00
depth-0-repeat-9-kernel_memo_p8-w8,0,9,1,kernel_memo_p8,8,24624,512,equidistant_grid_index,18,16,0.6316272999974899,3ba5752f040bcbb1750ce88b6cad9918935a3c12ce41e1742cedc78c95334f96,b2e6335eda7898352901c0d9afe84b8a857c91f49a33c84f5c3a32c5ae99cf12,223,4014,71285,71285,0,0,0.0,0,0.2425499988021329,12.232535003568044,24.55529999861028,2026-07-25T02:37:23.302341+08:00
depth-4-repeat-9-layerprobe_p8-w8,4,9,0,layerprobe_p8,8,24624,512,equidistant_grid_index,18,16,1.8112015000078827,de567e73a76fe924108d0ea01b5a6f915acb5f28fad5dd6c877682cfa1b379f3,04425edd96b5f3b256591bfe7be1e4c0a5ee2128e32a009a80f9a148edd75b92,223,4014,77502,52794,1417442,24708,0.3188046760083611,184,0.28500000189524144,81.03467500332043,196.98690000222996,2026-07-25T02:37:28.149383+08:00
depth-4-repeat-9-kernel_memo_p8-w8,4,9,1,kernel_memo_p8,8,24624,512,equidistant_grid_index,18,16,2.782432500011055,de567e73a76fe924108d0ea01b5a6f915acb5f28fad5dd6c877682cfa1b379f3,04425edd96b5f3b256591bfe7be1e4c0a5ee2128e32a009a80f9a148edd75b92,223,4014,77502,77502,2166656,0,0.0,0,0.25290000485256314,129.2805400022189,259.7005999996327,2026-07-25T02:37:28.149383+08:00
